,PHS_9-12,PHB_10-15,Bog1_18-22,SOS_12-17,S1_12-15,S2_12-15,S3_13-16,EOS_5-10,E1_5-8,E2_5-8,E3_5-8,Fen1_5-8,Fen2_0-10
1177,0.012594201,0.008707409,0.011551475,0.008733368,0.010499361,0.01230143,0.01154377,0.014972276,0.0127838,0.014450678,0.015814522,0.013728705,0.00852784
1176,0.013156141,0.008985885,0.012025096,0.009170714,0.010932983,0.012714054,0.012056754,0.015273852,0.013237869,0.014885922,0.016261894,0.013994479,0.008896758
1175,0.013726222,0.009277773,0.012537523,0.009632743,0.011362609,0.0131471,0.012584751,0.01559801,0.013704235,0.01532262,0.016729246,0.014279953,0.009285338
1174,0.014319279,0.009592776,0.013091141,0.010131011,0.011798547,0.013605331,0.013137551,0.015929222,0.014196703,0.015766559,0.017236173,0.01458851,0.009703267
1173,0.014955582,0.009942095,0.01368507,0.010669366,0.012263853,0.014100616,0.013733775,0.016280979,0.014728523,0.016238503,0.017796589,0.014929982,0.010156622
1172,0.015629,0.010330803,0.014320878,0.011238817,0.012770742,0.014642856,0.014383255,0.016679156,0.015301863,0.016754269,0.01840439,0.015304344,0.010638656
1171,0.016311027,0.010761835,0.014997899,0.011830099,0.013313048,0.015231705,0.015079722,0.017133916,0.015905296,0.017311571,0.019034986,0.01569007,0.011132203
1170,0.016989914,0.011235264,0.015707934,0.01244745,0.013878184,0.015854451,0.015815079,0.017634323,0.016524463,0.01789782,0.019667005,0.016062553,0.011624796
1169,0.017682742,0.011736996,0.016434742,0.01309786,0.014452024,0.016486416,0.016584996,0.018155724,0.017150091,0.01849796,0.020295937,0.016414189,0.012114978
1168,0.018401876,0.012238418,0.017160243,0.013770496,0.01501539,0.017099413,0.017374904,0.01866576,0.017773954,0.019092938,0.020924439,0.01674745,0.012602381
1167,0.019134066,0.012718868,0.017876548,0.014442191,0.015554171,0.017682386,0.018158775,0.019141454,0.018387365,0.019667275,0.021552913,0.017063462,0.013083066
1166,0.019861489,0.013183772,0.018587825,0.015099622,0.016072017,0.018250262,0.018919712,0.019591262,0.018987364,0.020222662,0.022182882,0.017366948,0.013558155
1165,0.020577509,0.013650168,0.019289735,0.015736839,0.01657493,0.018816753,0.019653725,0.020043519,0.019572727,0.020767843,0.022810406,0.017663847,0.014032728
1164,0.021270508,0.014120013,0.019954133,0.016335041,0.017047461,0.019362338,0.020348703,0.020504621,0.020130945,0.021294683,0.023409312,0.017941717,0.014498483
1163,0.021919181,0.014579865,0.020552362,0.016872804,0.017467319,0.019848758,0.020984473,0.020947869,0.020644711,0.021785989,0.023942219,0.018170497,0.014930857
1162,0.022516252,0.015020028,0.021086524,0.017358378,0.017838699,0.020261436,0.021560448,0.021349998,0.02111405,0.022245344,0.024399009,0.018335812,0.015312837
1161,0.023069157,0.015437468,0.021573157,0.017822117,0.018183151,0.020613625,0.022094799,0.021713912,0.021552051,0.022689278,0.024804108,0.018454898,0.01565005
1160,0.023567326,0.015824441,0.022003831,0.018270815,0.01850183,0.020913754,0.022588402,0.022047298,0.021955526,0.023108683,0.025178456,0.018550911,0.015955368
1159,0.023981076,0.016172015,0.022354273,0.018674945,0.018776878,0.021159107,0.023018129,0.022347761,0.022303266,0.023471944,0.025517158,0.018631267,0.016230416
1158,0.024304652,0.016482042,0.022628204,0.019003861,0.019004221,0.021359466,0.023370892,0.02262063,0.022587393,0.023770193,0.025808768,0.01869928,0.016466747
1157,0.02456705,0.016758976,0.022854874,0.019247378,0.01918936,0.02153325,0.023651778,0.022881767,0.022820265,0.024022725,0.026049368,0.018764866,0.016652993
1156,0.024788482,0.016995236,0.023042225,0.019402238,0.019314633,0.021676728,0.023853664,0.023127176,0.023004255,0.024232256,0.026231349,0.018832079,0.0167788
1155,0.024959511,0.017182835,0.023168782,0.019469984,0.019351617,0.021766281,0.023956482,0.023326201,0.023123177,0.02437643,0.026347792,0.018893877,0.016846089
1154,0.025071504,0.017332845,0.023224605,0.01947278,0.019309697,0.02179381,0.023966561,0.023460712,0.023172897,0.024453534,0.026414718,0.018948002,0.01687663
1153,0.025130394,0.017462988,0.023225777,0.019441808,0.019235123,0.021773031,0.02392232,0.02354796,0.023173771,0.024494456,0.02645758,0.019000786,0.016891948
1152,0.025130664,0.017573228,0.023186042,0.019387091,0.019158257,0.021712783,0.023852126,0.023612495,0.023144185,0.024515717,0.026469178,0.019049716,0.016887522
1151,0.025054476,0.017654336,0.023106679,0.019302534,0.019074308,0.021613096,0.023756067,0.023659355,0.02308569,0.02449946,0.026414223,0.019081386,0.016844867
1150,0.024909407,0.017710385,0.022995144,0.019193349,0.018974364,0.021484435,0.023630485,0.023684255,0.022999614,0.024433343,0.026285276,0.019092431,0.016765656
1149,0.024732334,0.017748221,0.022862987,0.019068783,0.018860669,0.021341501,0.02347847,0.023685303,0.022893349,0.024333556,0.026121987,0.019094049,0.01667202
1148,0.024546411,0.017754404,0.022707117,0.018917536,0.018731155,0.02118301,0.023295325,0.023655944,0.022766054,0.02421665,0.02596429,0.019093151,0.016574407
1147,0.024346982,0.017710261,0.022521178,0.018726072,0.018582092,0.021006348,0.023075205,0.023590367,0.022612642,0.024085435,0.025816089,0.019089001,0.01646212
1146,0.024133806,0.017623537,0.022318349,0.018515091,0.018426168,0.02083296,0.022832014,0.023503162,0.022445555,0.023953198,0.02566452,0.019089611,0.016327939
1145,0.023920497,0.017519247,0.022113832,0.01832177,0.018278002,0.020686208,0.02258588,0.023419696,0.022288505,0.023843032,0.025506252,0.019109161,0.016182599
1144,0.023706364,0.017407483,0.021897655,0.018150672,0.01812653,0.02055314,0.022336296,0.023343198,0.022146229,0.023749446,0.025342724,0.019148231,0.016042351
1143,0.023476582,0.017287102,0.021659607,0.017977752,0.017953632,0.02040436,0.022079438,0.023255689,0.022003853,0.023637256,0.025173774,0.019198421,0.01591748
1142,0.023239237,0.017170973,0.021428794,0.017799003,0.017774343,0.020246584,0.021840401,0.023152561,0.02185797,0.023495198,0.025009342,0.019265307,0.015812175
1141,0.023028602,0.01707647,0.021251008,0.017640257,0.017625718,0.020120735,0.021652584,0.023050092,0.021727287,0.023359409,0.024871737,0.01936266,0.015722707
1140,0.022864683,0.016996834,0.021137953,0.017521579,0.017523863,0.020052355,0.021516192,0.02295951,0.0216338,0.023270468,0.024779595,0.019486071,0.015641581
1139,0.022741883,0.016911859,0.021076344,0.017445786,0.01746748,0.020037847,0.021415038,0.022883982,0.021595054,0.023239177,0.024741799,0.01962086,0.015577704
1138,0.022662883,0.016823414,0.021073605,0.017419059,0.017474239,0.020073245,0.02136359,0.022840689,0.021629999,0.023266529,0.024764527,0.019775974,0.015563132
1137,0.02264929,0.016752517,0.021149528,0.017449029,0.017570416,0.020159032,0.021394976,0.022851132,0.021745753,0.023361835,0.024847732,0.019978758,0.015621019
1136,0.022708752,0.016705476,0.021288854,0.017524455,0.017744675,0.020278632,0.021508603,0.022904482,0.021920071,0.023521324,0.024979294,0.020232471,0.015735958
1135,0.022821904,0.01667291,0.021449866,0.017631103,0.017953434,0.020411468,0.021673979,0.022964595,0.022123323,0.023718074,0.025153391,0.020511065,0.015877684
1134,0.022972816,0.016661943,0.021625139,0.017787511,0.01817902,0.020572314,0.021886244,0.023023669,0.02235849,0.023936351,0.025390645,0.02080267,0.016046576
1133,0.023166173,0.016700036,0.021852385,0.018030108,0.018446126,0.020802368,0.022173957,0.023118793,0.022652859,0.024194503,0.025716185,0.021125562,0.016269717
1132,0.02340708,0.016801478,0.022158299,0.018360017,0.018773313,0.021114591,0.022546804,0.023284439,0.023010166,0.024515504,0.026119526,0.021490078,0.016554382
1131,0.023691614,0.016951343,0.022528848,0.018737538,0.019144331,0.021477943,0.022976974,0.023515829,0.023400403,0.024895299,0.026559903,0.021875636,0.016872222
1130,0.02402338,0.01712511,0.022939833,0.019131912,0.019536224,0.021859043,0.023440059,0.023787443,0.023799575,0.025314539,0.027008873,0.02225781,0.017191633
1129,0.024408859,0.017305175,0.023378764,0.019542157,0.019940605,0.022248408,0.023934611,0.024079517,0.02420919,0.025758006,0.027461319,0.022629519,0.017502003
1128,0.024829061,0.017478549,0.023829394,0.019963794,0.020345932,0.022643416,0.024451876,0.024375621,0.02463124,0.026206917,0.027907996,0.022983924,0.017803401
1127,0.025247512,0.017640988,0.02427309,0.020375608,0.020733839,0.023041536,0.024966399,0.024662304,0.025055818,0.026636839,0.028333681,0.023307892,0.018098489
1126,0.025654658,0.017807826,0.024716078,0.02077419,0.021107704,0.023456159,0.025469637,0.024944984,0.025480142,0.027041342,0.028747927,0.023608062,0.018401334
1125,0.026071346,0.018002263,0.025179642,0.021186597,0.021493072,0.023901995,0.025975833,0.025240463,0.02590783,0.027435814,0.029181316,0.023914638,0.018729908
1124,0.026501554,0.018230541,0.025656804,0.021630953,0.021896344,0.024357064,0.026484104,0.025545325,0.026323557,0.027824343,0.029640631,0.024243193,0.019081007
1123,0.026919551,0.018482256,0.02611547,0.022090091,0.022290962,0.024775817,0.026971646,0.025836763,0.026701736,0.028187967,0.030097652,0.024575243,0.019429186
1122,0.027312651,0.018748714,0.02654813,0.022534881,0.022653258,0.025148984,0.027431816,0.026109087,0.027045732,0.028517785,0.030529744,0.024885537,0.019753119
1121,0.027696383,0.019022161,0.026976615,0.022948992,0.02298433,0.02551437,0.027880268,0.02638049,0.027383273,0.028833183,0.030941025,0.025165933,0.020047475
